system,run,side,fraction,percent,JSD
ltcenpacore,2,Exit,0.2,20.0,0.012797422402351382
ltcenpacore,2,Exit,0.30000000000000004,30.000000000000004,0.013554571073425357
ltcenpacore,2,Exit,0.4,40.0,0.006964093450626447
ltcenpacore,2,Exit,0.5,50.0,0.0029975350559312644
ltcenpacore,2,Exit,0.6,60.0,0.0023138655199077835
ltcenpacore,2,Exit,0.7000000000000001,70.0,0.0014003946223415827
ltcenpacore,2,Exit,0.8,80.0,0.0005336551282184579
ltcenpacore,2,Exit,0.9,90.0,0.0002060276151390327
ltcenpacore,3,Entry,0.1,10.0,0.0596492568347966
ltcenpacore,3,Entry,0.2,20.0,0.01520239266621145
ltcenpacore,3,Entry,0.30000000000000004,30.000000000000004,0.006404186787377596
ltcenpacore,3,Entry,0.4,40.0,0.01837511938658864
ltcenpacore,3,Entry,0.5,50.0,0.035912954354916905
ltcenpacore,3,Entry,0.6,60.0,0.03870622324292983
ltcenpacore,3,Entry,0.7000000000000001,70.0,0.02351731293511403
ltcenpacore,3,Entry,0.8,80.0,0.008288726419193964
ltcenpacore,3,Entry,0.9,90.0,0.001453243330985497
ltcenpacore,3,Exit,0.1,10.0,0.11961274686675187
ltcenpacore,3,Exit,0.2,20.0,0.03420708692505131
ltcenpacore,3,Exit,0.30000000000000004,30.000000000000004,0.020000682228693854
ltcenpacore,3,Exit,0.4,40.0,0.035187277944247905
ltcenpacore,3,Exit,0.5,50.0,0.05911361892461081
ltcenpacore,3,Exit,0.6,60.0,0.03960761047997749
ltcenpacore,3,Exit,0.7000000000000001,70.0,0.014961750952691616
ltcenpacore,3,Exit,0.8,80.0,0.005082053572781622
ltcenpacore,3,Exit,0.9,90.0,0.0011324180671811435
ltcenpacore,4,Entry,0.1,10.0,0.01268495006841959
ltcenpacore,4,Entry,0.2,20.0,0.004662014245126638
ltcenpacore,4,Entry,0.30000000000000004,30.000000000000004,0.00408212026796563
ltcenpacore,4,Entry,0.4,40.0,0.005430127125459552
ltcenpacore,4,Entry,0.5,50.0,0.0015386744636693415
ltcenpacore,4,Entry,0.6,60.0,0.002387239679145078
ltcenpacore,4,Entry,0.7000000000000001,70.0,0.0011145109881121017
ltcenpacore,4,Entry,0.8,80.0,0.0010853522929100655
ltcenpacore,4,Entry,0.9,90.0,0.00019309605874642816
ltcenpacore,4,Exit,0.1,10.0,0.008408638890701665
ltcenpacore,4,Exit,0.2,20.0,0.0026227457354568093
ltcenpacore,4,Exit,0.30000000000000004,30.000000000000004,0.0033348677720897463
ltcenpacore,4,Exit,0.4,40.0,0.0047449800383075
ltcenpacore,4,Exit,0.5,50.0,0.000532379822445936
ltcenpacore,4,Exit,0.6,60.0,0.00438953285168198
ltcenpacore,4,Exit,0.7000000000000001,70.0,0.001867872962340117
ltcenpacore,4,Exit,0.8,80.0,0.000813199697523538
ltcenpacore,4,Exit,0.9,90.0,0.00023783768306704267
stH3core,1,Entry,0.1,10.0,0.029254693410939808
stH3core,1,Entry,0.2,20.0,0.02169385755652057
stH3core,1,Entry,0.30000000000000004,30.000000000000004,0.011601636675604838
stH3core,1,Entry,0.4,40.0,0.01678526385275171
stH3core,1,Entry,0.5,50.0,0.02316681662453731
stH3core,1,Entry,0.6,60.0,0.008103419844855912
stH3core,1,Entry,0.7000000000000001,70.0,0.00228104933197661
stH3core,1,Entry,0.8,80.0,0.0010015407956870971
stH3core,1,Entry,0.9,90.0,0.00043130722217525304
stH3core,1,Exit,0.1,10.0,0.09553668484131933
stH3core,1,Exit,0.2,20.0,0.0905695713127443
stH3core,1,Exit,0.30000000000000004,30.000000000000004,0.061692798484979924
stH3core,1,Exit,0.4,40.0,0.08134622717171544
stH3core,1,Exit,0.5,50.0,0.09899857051014109
stH3core,1,Exit,0.6,60.0,0.03436466419252479
stH3core,1,Exit,0.7000000000000001,70.0,0.009050640457039814
stH3core,1,Exit,0.8,80.0,0.0024036375591886573
stH3core,1,Exit,0.9,90.0,0.001755667295117227
stH3core,2,Entry,0.1,10.0,0.0054491615461336445
stH3core,2,Entry,0.2,20.0,0.002243764159566564
stH3core,2,Entry,0.30000000000000004,30.000000000000004,0.0005208312425272822
stH3core,2,Entry,0.4,40.0,0.0017820974556987503
stH3core,2,Entry,0.5,50.0,0.0015309825758306889
stH3core,2,Entry,0.6,60.0,0.00015561707765018157
stH3core,2,Entry,0.7000000000000001,70.0,0.0003116259244273717
stH3core,2,Entry,0.8,80.0,0.0004341501583655147
stH3core,2,Entry,0.9,90.0,7.542311926018137e-06
stH3core,2,Exit,0.1,10.0,0.06327717946237994
stH3core,2,Exit,0.2,20.0,0.01591577655020402
stH3core,2,Exit,0.30000000000000004,30.000000000000004,0.00090729437859505
stH3core,2,Exit,0.4,40.0,0.003453514252822921
stH3core,2,Exit,0.5,50.0,0.006472318781554399
stH3core,2,Exit,0.6,60.0,0.0006516839282957441
stH3core,2,Exit,0.7000000000000001,70.0,0.001791991774875515
stH3core,2,Exit,0.8,80.0,0.0032201569839448952
stH3core,2,Exit,0.9,90.0,7.576958174835047e-05
stH3core,3,Entry,0.1,10.0,0.013150865489271024
stH3core,3,Entry,0.2,20.0,0.0012313787208861856
stH3core,3,Entry,0.30000000000000004,30.000000000000004,0.011797612232641724
stH3core,3,Entry,0.4,40.0,0.0066332776056669705
stH3core,3,Entry,0.5,50.0,0.0016195553112185674
stH3core,3,Entry,0.6,60.0,0.0002501597145452457
stH3core,3,Entry,0.7000000000000001,70.0,0.0005694169226643274
stH3core,3,Entry,0.8,80.0,0.0006585492841169029
stH3core,3,Entry,0.9,90.0,0.00013309607272037798
stH3core,3,Exit,0.1,10.0,0.1409972325872108
stH3core,3,Exit,0.2,20.0,0.0035021489589051723
stH3core,3,Exit,0.30000000000000004,30.000000000000004,0.03504257952840908
stH3core,3,Exit,0.4,40.0,0.02188697214288649
stH3core,3,Exit,0.5,50.0,0.005000539653559744
stH3core,3,Exit,0.6,60.0,0.0006530602301343515
stH3core,3,Exit,0.7000000000000001,70.0,0.0014277637333630928
stH3core,3,Exit,0.8,80.0,0.00196079073680064
stH3core,3,Exit,0.9,90.0,0.0005463796568983556
stH3core,4,Entry,0.1,10.0,0.019696626322409008
stH3core,4,Entry,0.2,20.0,0.0013234613771353544
stH3core,4,Entry,0.30000000000000004,30.000000000000004,0.006015566862286987
stH3core,4,Entry,0.4,40.0,0.009242863567276266
stH3core,4,Entry,0.5,50.0,0.011568838515358195
stH3core,4,Entry,0.6,60.0,0.00633790182577878
stH3core,4,Entry,0.7000000000000001,70.0,0.001525323868588578
stH3core,4,Entry,0.8,80.0,0.00017103860966543097
stH3core,4,Entry,0.9,90.0,0.0007630898394601741
stH3core,4,Exit,0.1,10.0,0.06898859439571864
stH3core,4,Exit,0.2,20.0,0.0024862919647144505
stH3core,4,Exit,0.30000000000000004,30.000000000000004,0.017571281996963707
stH3core,4,Exit,0.4,40.0,0.03685836801178654
stH3core,4,Exit,0.5,50.0,0.05525315475934414
stH3core,4,Exit,0.6,60.0,0.029315898594823114
stH3core,4,Exit,0.7000000000000001,70.0,0.006071344249600084
stH3core,4,Exit,0.8,80.0,0.0006238537528499657
stH3core,4,Exit,0.9,90.0,0.0026662986891104056
thruhelixH3,1,Entry,0.1,10.0,0.03212484904754724
thruhelixH3,1,Entry,0.2,20.0,0.010539838265209284
thruhelixH3,1,Entry,0.30000000000000004,30.000000000000004,0.004312230039832759
thruhelixH3,1,Entry,0.4,40.0,0.006510089300546552
thruhelixH3,1,Entry,0.5,50.0,0.0027990875325890605
thruhelixH3,1,Entry,0.6,60.0,0.0025981167707792635
thruhelixH3,1,Entry,0.7000000000000001,70.0,0.0015296120992158025
thruhelixH3,1,Entry,0.8,80.0,0.00042502673692569365
thruhelixH3,1,Entry,0.9,90.0,0.00015751082180319437
thruhelixH3,1,Exit,0.1,10.0,0.030729993780320874
thruhelixH3,1,Exit,0.2,20.0,0.013287933736175556
thruhelixH3,1,Exit,0.30000000000000004,30.000000000000004,0.015590193523078092
thruhelixH3,1,Exit,0.4,40.0,0.018979224564047263
thruhelixH3,1,Exit,0.5,50.0,0.011430289279026638
thruhelixH3,1,Exit,0.6,60.0,0.011754685014270667
thruhelixH3,1,Exit,0.7000000000000001,70.0,0.008102485787191069
thruhelixH3,1,Exit,0.8,80.0,0.0006973288781439103
thruhelixH3,1,Exit,0.9,90.0,0.00017030057922225595
thruhelixH3,2,Entry,0.1,10.0,0.10486873835252365
thruhelixH3,2,Entry,0.2,20.0,0.015020232950014102
thruhelixH3,2,Entry,0.30000000000000004,30.000000000000004,0.004792421401007671
thruhelixH3,2,Entry,0.4,40.0,0.001044645767891696
thruhelixH3,2,Entry,0.5,50.0,0.0006344503746843954
thruhelixH3,2,Entry,0.6,60.0,0.0013453319102275949
thruhelixH3,2,Entry,0.7000000000000001,70.0,0.0022886739001606368
thruhelixH3,2,Entry,0.8,80.0,0.00077650010295184
thruhelixH3,2,Entry,0.9,90.0,0.0007320560600027942
thruhelixH3,2,Exit,0.1,10.0,0.10064581942880392
thruhelixH3,2,Exit,0.2,20.0,0.015475156026910082
thruhelixH3,2,Exit,0.30000000000000004,30.000000000000004,0.008202547741470813
thruhelixH3,2,Exit,0.4,40.0,0.0021944064612089208
thruhelixH3,2,Exit,0.5,50.0,0.001587274063553221
thruhelixH3,2,Exit,0.6,60.0,0.0019006819396166666
thruhelixH3,2,Exit,0.7000000000000001,70.0,0.0033102612685850874
thruhelixH3,2,Exit,0.8,80.0,0.0006528014160261794
thruhelixH3,2,Exit,0.9,90.0,0.00045687284548053973
thruhelixH3,3,Entry,0.1,10.0,0.024776501006332646
thruhelixH3,3,Entry,0.2,20.0,0.02031838051962047
thruhelixH3,3,Entry,0.30000000000000004,30.000000000000004,0.021022850193832703
thruhelixH3,3,Entry,0.4,40.0,0.004768874946490214
thruhelixH3,3,Entry,0.5,50.0,0.001750172780030296
thruhelixH3,3,Entry,0.6,60.0,0.0018863616148613045
thruhelixH3,3,Entry,0.7000000000000001,70.0,0.002017908658875544
thruhelixH3,3,Entry,0.8,80.0,0.000639592872805346
thruhelixH3,3,Entry,0.9,90.0,0.0004063767241241924
thruhelixH3,3,Exit,0.1,10.0,0.14250508336614764
thruhelixH3,3,Exit,0.2,20.0,0.1644968431669137
thruhelixH3,3,Exit,0.30000000000000004,30.000000000000004,0.16160960343896041
thruhelixH3,3,Exit,0.4,40.0,0.026028423778608582
thruhelixH3,3,Exit,0.5,50.0,0.002337033130975729
thruhelixH3,3,Exit,0.6,60.0,0.0008337192935240381
thruhelixH3,3,Exit,0.7000000000000001,70.0,0.004560219196251229
thruhelixH3,3,Exit,0.8,80.0,0.0004163356203758461
thruhelixH3,3,Exit,0.9,90.0,0.0017303120351730705
thruhelixH3,4,Entry,0.1,10.0,0.2609868013352816
thruhelixH3,4,Entry,0.2,20.0,0.2160296404842258
thruhelixH3,4,Entry,0.30000000000000004,30.000000000000004,0.07132269529079333
thruhelixH3,4,Entry,0.4,40.0,0.031071509066340142
thruhelixH3,4,Entry,0.5,50.0,0.017489088750475293
thruhelixH3,4,Entry,0.6,60.0,0.00971023658041208
thruhelixH3,4,Entry,0.7000000000000001,70.0,0.003607121616678036
thruhelixH3,4,Entry,0.8,80.0,0.0014212648647349757
thruhelixH3,4,Entry,0.9,90.0,0.0009819338959152998
thruhelixH3,4,Exit,0.1,10.0,0.3490232721168477
thruhelixH3,4,Exit,0.2,20.0,0.3420965100381229
thruhelixH3,4,Exit,0.30000000000000004,30.000000000000004,0.08825533874839794
thruhelixH3,4,Exit,0.4,40.0,0.04275270827533029
thruhelixH3,4,Exit,0.5,50.0,0.020092878828550282
thruhelixH3,4,Exit,0.6,60.0,0.011845168525198268
thruhelixH3,4,Exit,0.7000000000000001,70.0,0.005253585105781528
thruhelixH3,4,Exit,0.8,80.0,0.002973087843797923
thruhelixH3,4,Exit,0.9,90.0,0.002545602265122668
stcenpacore,1,Entry,0.1,10.0,0.21310196444150886
stcenpacore,1,Entry,0.2,20.0,0.21434694472747007
stcenpacore,1,Entry,0.30000000000000004,30.000000000000004,0.1186065201383761
stcenpacore,1,Entry,0.4,40.0,0.09154781686812759
stcenpacore,1,Entry,0.5,50.0,0.07035551166791153
stcenpacore,1,Entry,0.6,60.0,0.05154510847360046
stcenpacore,1,Entry,0.7000000000000001,70.0,0.018674212032418418
stcenpacore,1,Entry,0.8,80.0,0.008472060991143823
stcenpacore,1,Entry,0.9,90.0,0.001197507664373803
stcenpacore,1,Exit,0.1,10.0,0.454157801386994
stcenpacore,1,Exit,0.2,20.0,0.4378779520618795
stcenpacore,1,Exit,0.30000000000000004,30.000000000000004,0.1378819065870486
stcenpacore,1,Exit,0.4,40.0,0.07770300662139867
stcenpacore,1,Exit,0.5,50.0,0.03794985666570068
stcenpacore,1,Exit,0.6,60.0,0.0177083058557962
stcenpacore,1,Exit,0.7000000000000001,70.0,0.0075614838272206174
stcenpacore,1,Exit,0.8,80.0,0.0028992523977329774
stcenpacore,1,Exit,0.9,90.0,0.0005316055726695999
stcenpacore,2,Entry,0.1,10.0,0.09372103211667865
stcenpacore,2,Entry,0.2,20.0,0.07921371163527133
stcenpacore,2,Entry,0.30000000000000004,30.000000000000004,0.07512026219870807
stcenpacore,2,Entry,0.4,40.0,0.07072445261799848
stcenpacore,2,Entry,0.5,50.0,0.048006739798033646
stcenpacore,2,Entry,0.6,60.0,0.017233234378741254
stcenpacore,2,Entry,0.7000000000000001,70.0,0.006375552676770048
stcenpacore,2,Entry,0.8,80.0,0.003000159240769978
stcenpacore,2,Entry,0.9,90.0,0.00033518657267031656
stcenpacore,2,Exit,0.1,10.0,0.24298547760371458
stcenpacore,2,Exit,0.2,20.0,0.24105153350696706
stcenpacore,2,Exit,0.30000000000000004,30.000000000000004,0.2307014658100658
stcenpacore,2,Exit,0.4,40.0,0.2301298384096499
stcenpacore,2,Exit,0.5,50.0,0.14191277688190063
stcenpacore,2,Exit,0.6,60.0,0.055155027925888694
stcenpacore,2,Exit,0.7000000000000001,70.0,0.020942401507923925
stcenpacore,2,Exit,0.8,80.0,0.007164931444465028
stcenpacore,2,Exit,0.9,90.0,0.0014426188506153638
stcenpacore,3,Entry,0.1,10.0,0.0858649612324491
stcenpacore,3,Entry,0.2,20.0,0.021171289765444527
stcenpacore,3,Entry,0.30000000000000004,30.000000000000004,0.016006045287873725
stcenpacore,3,Entry,0.4,40.0,0.023666076716747697
stcenpacore,3,Entry,0.5,50.0,0.016018256495192187
stcenpacore,3,Entry,0.6,60.0,0.021924154038059453
stcenpacore,3,Entry,0.7000000000000001,70.0,0.011541197198730688
stcenpacore,3,Entry,0.8,80.0,0.006704778201801747
stcenpacore,3,Entry,0.9,90.0,0.006521327498077005
stcenpacore,3,Exit,0.1,10.0,0.008683743382131284
stcenpacore,3,Exit,0.2,20.0,0.0025919635454236265
stcenpacore,3,Exit,0.30000000000000004,30.000000000000004,0.0013869586258972843
stcenpacore,3,Exit,0.4,40.0,0.000892005970442655
stcenpacore,3,Exit,0.5,50.0,0.0006612551784593136
stcenpacore,3,Exit,0.6,60.0,0.001592685231591169
stcenpacore,3,Exit,0.7000000000000001,70.0,0.00029935508843895067
stcenpacore,3,Exit,0.8,80.0,8.194924663999097e-05
stcenpacore,3,Exit,0.9,90.0,3.8861900932561775e-05
stcenpacore,4,Entry,0.1,10.0,0.34048476837409136
stcenpacore,4,Entry,0.2,20.0,0.2795310606905834
stcenpacore,4,Entry,0.30000000000000004,30.000000000000004,0.1447392043641763
stcenpacore,4,Entry,0.4,40.0,0.08357578718341083
stcenpacore,4,Entry,0.5,50.0,0.03681933391023649
stcenpacore,4,Entry,0.6,60.0,0.017359656783055302
stcenpacore,4,Entry,0.7000000000000001,70.0,0.008031906997836635
stcenpacore,4,Entry,0.8,80.0,0.0029021231511125707
stcenpacore,4,Entry,0.9,90.0,0.0004501992939831167
stcenpacore,4,Exit,0.1,10.0,0.4771314844187607
stcenpacore,4,Exit,0.2,20.0,0.30654395918636745
stcenpacore,4,Exit,0.30000000000000004,30.000000000000004,0.11860267591798318
stcenpacore,4,Exit,0.4,40.0,0.05772554212657254
stcenpacore,4,Exit,0.5,50.0,0.028002448504813447
stcenpacore,4,Exit,0.6,60.0,0.013374633890160609
stcenpacore,4,Exit,0.7000000000000001,70.0,0.0049957348595900605
stcenpacore,4,Exit,0.8,80.0,0.0017903975587340798
stcenpacore,4,Exit,0.9,90.0,0.0005242587638122124
thruhelixcenpa,1,Entry,0.1,10.0,0.010697903699795612
thruhelixcenpa,1,Entry,0.2,20.0,0.023834512059926743
thruhelixcenpa,1,Entry,0.30000000000000004,30.000000000000004,0.027522182748753083
thruhelixcenpa,1,Entry,0.4,40.0,0.031206723787933505
thruhelixcenpa,1,Entry,0.5,50.0,0.03390290256626337
thruhelixcenpa,1,Entry,0.6,60.0,0.03422422577629036
thruhelixcenpa,1,Entry,0.7000000000000001,70.0,0.036017117379055
thruhelixcenpa,1,Entry,0.8,80.0,0.03574945850082514
thruhelixcenpa,1,Entry,0.9,90.0,0.006359376845642455
thruhelixcenpa,1,Exit,0.1,10.0,0.1031994202749596
thruhelixcenpa,1,Exit,0.2,20.0,0.10252029674223397
thruhelixcenpa,1,Exit,0.30000000000000004,30.000000000000004,0.06737365313033228
thruhelixcenpa,1,Exit,0.4,40.0,0.05473859159990766
thruhelixcenpa,1,Exit,0.5,50.0,0.05921715392166935
thruhelixcenpa,1,Exit,0.6,60.0,0.062294214375428175
thruhelixcenpa,1,Exit,0.7000000000000001,70.0,0.06561395112512511
thruhelixcenpa,1,Exit,0.8,80.0,0.053655270751757994
thruhelixcenpa,1,Exit,0.9,90.0,0.007554902249021476
thruhelixcenpa,2,Entry,0.1,10.0,0.23658847680054637
thruhelixcenpa,2,Entry,0.2,20.0,0.2444750517812256
thruhelixcenpa,2,Entry,0.30000000000000004,30.000000000000004,0.1449212489529677
thruhelixcenpa,2,Entry,0.4,40.0,0.043921979428540515
thruhelixcenpa,2,Entry,0.5,50.0,0.027552172734095118
thruhelixcenpa,2,Entry,0.6,60.0,0.017412420082145025
thruhelixcenpa,2,Entry,0.7000000000000001,70.0,0.012386860514220475
thruhelixcenpa,2,Entry,0.8,80.0,0.004614530999209379
thruhelixcenpa,2,Entry,0.9,90.0,0.0009858905692229905
thruhelixcenpa,2,Exit,0.1,10.0,0.428000868104876
thruhelixcenpa,2,Exit,0.2,20.0,0.43595858691595035
thruhelixcenpa,2,Exit,0.30000000000000004,30.000000000000004,0.20345441827292055
thruhelixcenpa,2,Exit,0.4,40.0,0.07960835517170062
thruhelixcenpa,2,Exit,0.5,50.0,0.03656611543123127
thruhelixcenpa,2,Exit,0.6,60.0,0.018392614889688443
thruhelixcenpa,2,Exit,0.7000000000000001,70.0,0.00916877768576905
thruhelixcenpa,2,Exit,0.8,80.0,0.0033563898476010644
thruhelixcenpa,2,Exit,0.9,90.0,0.0006227857611391566
thruhelixcenpa,3,Entry,0.1,10.0,0.000949561088009763
thruhelixcenpa,3,Entry,0.2,20.0,0.0010749432648696363
thruhelixcenpa,3,Entry,0.30000000000000004,30.000000000000004,0.0005390123551044546
thruhelixcenpa,3,Entry,0.4,40.0,0.0002879578831085453
thruhelixcenpa,3,Entry,0.5,50.0,0.00020998443035231067
thruhelixcenpa,3,Entry,0.6,60.0,0.0002086211188223566
thruhelixcenpa,3,Entry,0.7000000000000001,70.0,0.00011950508454351785
thruhelixcenpa,3,Entry,0.8,80.0,0.00012188249172646109
thruhelixcenpa,3,Entry,0.9,90.0,4.649702711912769e-05
thruhelixcenpa,3,Exit,0.1,10.0,0.0044509473280585935
thruhelixcenpa,3,Exit,0.2,20.0,0.0021354866500150004
thruhelixcenpa,3,Exit,0.30000000000000004,30.000000000000004,0.000904959576551688
thruhelixcenpa,3,Exit,0.4,40.0,0.0005197299983203668
thruhelixcenpa,3,Exit,0.5,50.0,0.0002943569980174252
thruhelixcenpa,3,Exit,0.6,60.0,0.00017633088821215952
thruhelixcenpa,3,Exit,0.7000000000000001,70.0,0.00015668252961873147
thruhelixcenpa,3,Exit,0.8,80.0,4.060040636299123e-05
thruhelixcenpa,3,Exit,0.9,90.0,1.3951832102692501e-05
thruhelixcenpa,4,Entry,0.1,10.0,0.06308584140026853
thruhelixcenpa,4,Entry,0.2,20.0,0.06882495447533489
thruhelixcenpa,4,Entry,0.30000000000000004,30.000000000000004,0.02147205982427773
thruhelixcenpa,4,Entry,0.4,40.0,0.027786368990651296
thruhelixcenpa,4,Entry,0.5,50.0,0.03420029610976477
thruhelixcenpa,4,Entry,0.6,60.0,0.03265602375348766
thruhelixcenpa,4,Entry,0.7000000000000001,70.0,0.01428511075271506
thruhelixcenpa,4,Entry,0.8,80.0,0.004227993640782997
thruhelixcenpa,4,Entry,0.9,90.0,0.0009953973937232778
thruhelixcenpa,4,Exit,0.1,10.0,0.08822987241282587
thruhelixcenpa,4,Exit,0.2,20.0,0.0782269048555872
thruhelixcenpa,4,Exit,0.30000000000000004,30.000000000000004,0.08559385666575464
thruhelixcenpa,4,Exit,0.4,40.0,0.08954897787396887
thruhelixcenpa,4,Exit,0.5,50.0,0.09232889194215392
thruhelixcenpa,4,Exit,0.6,60.0,0.08363630833096188
thruhelixcenpa,4,Exit,0.7000000000000001,70.0,0.027889895664772943
thruhelixcenpa,4,Exit,0.8,80.0,0.009253295520156291
thruhelixcenpa,4,Exit,0.9,90.0,0.0016657325096984298
